CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR
CERTIFIED,ACONEX (NORTH AMERICA) INC,SALES MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,76253.0,2016
CERTIFIED,WORLD TRADE CENTER FORT LAUDERDALE LLC,SALES MANAGERS,DIRECTOR OF SALES AND BUSINESS DEVELOPMENT,Y,73029.0,2016
CERTIFIED,UMINA BROS INC,SALES MANAGERS,SALES MANAGER,N,57824.0,2016
CERTIFIED,"KALE SOFTECH, INC.",SALES MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,84219.0,2016
CERTIFIED,"KALE SOFTECH, INC.",SALES MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,84219.0,2016
DENIED,SOUTHLAND ORTHO SOLUTION S,SALES MANAGERS,SALE ASSOCIATE,N,30000.0,2016
CERTIFIED,"NCS PEARSON, INC.",SALES MANAGERS,LEARNING SERVICES DIRECTOR OF CHANNEL PROGRAMS,Y,126900.0,2016
CERTIFIED,"INTERNATIONAL SOS ASSISTANCE, INC.",SALES MANAGERS,"DIRECTOR, BUSINESS DISTRIBUTION STRATEGY, AMERICAS",Y,138757.0,2016
CERTIFIED,DEMYST DATA LTD.,SALES MANAGERS,"DIRECTOR, BUSINESS DEVELOPMENT",Y,93434.0,2016
CERTIFIED,MPHASIS CORPORATION,SALES MANAGERS,ENTERPRISE SERVICE ENGAGEMENT MANAGER III,Y,187325.0,2016
CERTIFIED,"ELASTICSEARCH, INC.",SALES MANAGERS,CLOUD SALES DIRECTOR,Y,116189.0,2016
CERTIFIED-WITHDRAWN,RECEPTIONHQ LLC,SALES MANAGERS,DIRECTOR- GLOBAL SALES & OPERATIONS,Y,81598.0,2016
CERTIFIED-WITHDRAWN,"RICOH USA, INC.",SALES MANAGERS,"MANAGER, TECHNICAL OPERATIONS, HSSK",Y,99882.0,2016
CERTIFIED-WITHDRAWN,"KAHUNA, INC.",SALES MANAGERS,VICE PRESIDENT OF SALES,Y,172058.0,2016
CERTIFIED-WITHDRAWN,"LORNA JANE USA, INC",SALES MANAGERS,DISTRICT & SALES LEADER,N,59093.0,2016
CERTIFIED-WITHDRAWN,"HAWAIIAN AIRLINES, INC.",SALES MANAGERS,SENIOR SALES EXECUTIVE--NORTH AMERICA,N,59093.0,2016
CERTIFIED-WITHDRAWN,SCHLUMBERGER TECHNOLOGY CORPORATION,SALES MANAGERS,GLOBAL ACCOUNT DIRECTOR - BP,Y,177840.0,2016
CERTIFIED,FOOTWEAR INDUSTRIES NORTH AMERICA.INC,SALES MANAGERS,VICE-PRESIDENT SALES - AMERICAS,Y,143478.0,2016
DENIED,"NETNAMES USA, INC",SALES MANAGERS,"HEAD OF NEW BUSINESS, US WEST COAST",Y,118331.0,2016
CERTIFIED,"PLAYBOY ENTERPRISES INTERNATIONAL, INC.",SALES MANAGERS,SENIOR ACCOUNT DIRECTOR,Y,138757.0,2016
CERTIFIED,IB SERVICES INC.,SALES MANAGERS,"GENERAL MANAGER SALES, IB SERVICES INC.",Y,89523.0,2016
CERTIFIED,"MAIL MEDIA, INC.",SALES MANAGERS,COMMERCIAL ADVISOR,Y,93434.0,2016
CERTIFIED,PLATINUM 1 FUNDING LLC,SALES MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,134118.0,2016
CERTIFIED,"NEGOCIANTS USA, INCORPORATED",SALES MANAGERS,"KEY ACCOUNT MANAGER, SOUTHEAST",N,65062.0,2016
CERTIFIED,"PICS AUDITING, LLC",SALES MANAGERS,ACCOUNT EXECUTIVE,Y,105000.0,2016
CERTIFIED,SURVEYMONKEY INC.,SALES MANAGERS,INSIDE SALES MANAGER,Y,77304.0,2016
CERTIFIED,DINKUM SYSTEMS INC,SALES MANAGERS,NATIONAL SALES MANAGER,N,66685.0,2016
CERTIFIED,"AIR BERLIN AMERICAS, INC.",SALES MANAGERS,CORPORATE SALES MANAGER,Y,95000.0,2016
CERTIFIED,"FORTUNE PLASTIC & METAL MOUNTAIN STATES, LLC",SALES MANAGERS,INTERNATIONAL SALES MANAGER - RAW MATERIALS,N,63357.0,2016
CERTIFIED,GOOGLE INC.,SALES MANAGERS,ACCOUNT EXECUTIVE,Y,93434.0,2016
CERTIFIED,INTERNET SECURITIES INC.,SALES MANAGERS,SENIOR ACCOUNT EXECUTIVE,Y,93434.0,2016
DENIED,MAKERBOT INDUSTRIES LLC,SALES MANAGERS,DIRECTOR OF CUSTOMER ADVOCACY,Y,93500.0,2016
CERTIFIED,NASDAQ OMX CORPORATE SOLUTIONS LLC,SALES MANAGERS,"SVP, MARKET TECHNOLOGY, AMERICAS",Y,229382.0,2016
CERTIFIED,"PICS AUDITING, LLC",SALES MANAGERS,ACCOUNT EXECUTIVE,Y,105000.0,2016
CERTIFIED,MAKERBOT INDUSTRIES LLC,SALES MANAGERS,DIRECTOR OF CUSTOMER ADVOCACY,Y,93500.0,2016
CERTIFIED,"FITBIT, INC.",SALES MANAGERS,CUSTOMER SUPPORT BUSINESS INTELLIGENCE MANAGER,Y,118331.0,2016
CERTIFIED,"FREE RANGE GRAPHIC, LLC",SALES MANAGERS,SENIOR DIRECTOR OF SALES AND MARKETING,Y,73216.0,2016
CERTIFIED,ROBERT WALTERS ASSOCIATES CALIFORNIA,SALES MANAGERS,"VICE PRESIDENT, IT & ENGINEERING",Y,118331.0,2016
CERTIFIED,"SPIN MASTER, INC.",SALES MANAGERS,"VICE PRESIDENT, SALES & STRATEGY",Y,125299.0,2016
CERTIFIED,"NEARMAP US, INC.",SALES MANAGERS,STRATEGIC ACCOUNTS MANAGER,Y,118331.0,2016
CERTIFIED,"WAL-MART ASSOCIATES, INC.",SALES MANAGERS,"DEVELOPMENTAL MARKET MANAGER, SMALL FORMAT",Y,99362.0,2016
CERTIFIED,FRANK RECRUITMENT GROUP INC.,SALES MANAGERS,TECHNICAL RECRUITMENT TEAM LEADER,Y,76253.0,2016
CERTIFIED,HYATT CORPORATION,SALES MANAGERS,ASSISTANT DIRECTOR OF SALES,N,65333.0,2016
CERTIFIED,QANTAS AIRWAYS LTD,SALES MANAGERS,MANAGER JOINT SALES STRATEGY,Y,74963.0,2016
WITHDRAWN,"TIBCO SOFTWARE, INC.",SALES MANAGERS,CUSTOMER ACCOUNT EXECUTIVE,Y,98064.0,2016
CERTIFIED,LIMESTONE COAST WINES USA INC.,SALES MANAGERS,DIRECTOR OF SALES & MARKETING,Y,138757.0,2016
CERTIFIED,"RED BOOK CONNECT, LLC",SALES MANAGERS,LOCAL BUSINESS SALES MANAGER,N,66685.0,2016
CERTIFIED,"CBS INTERACTIVE, INC.",SALES MANAGERS,ACCOUNT EXECUTIVE,Y,93434.0,2016
CERTIFIED,TELSTRA INC.,SALES MANAGERS,BID MANAGER,Y,93434.0,2016
CERTIFIED,"FENERGO, INC.",SALES MANAGERS,SALES EXECUTIVE,Y,93434.0,2016
CERTIFIED,"ATTACK PATTERN, LLC",SALES MANAGERS,SENIOR DIRECTOR - BUSINESS DEVELOPMENT,Y,125674.0,2016
CERTIFIED,FRANK RECRUITMENT GROUP INC.,SALES MANAGERS,TECHNICAL RECRUITMENT TEAM LEADER,Y,118331.0,2016
CERTIFIED,FRANK RECRUITMENT GROUP INC.,SALES MANAGERS,TECHNICAL RECRUITMENT TEAM LEADER,Y,118331.0,2016
CERTIFIED,TIGER PISTOL,SALES MANAGERS,"DIRECTOR, PARTNER MANAGEMENT",Y,89523.0,2016
CERTIFIED,"AIR HOLLYWOOD, INC",SALES MANAGERS,SALES AND MARKETING MANAGER,N,53768.0,2016
CERTIFIED,YAKKA PROJECTS LLC,SALES MANAGERS,SALES MANAGER/BUSINESS DEVELOPMENT LIASON,N,66685.0,2016
CERTIFIED,KOMATSU AMERICA CORP,SALES MANAGERS,"MANAGER, INTERNATIONAL SALES DEVELOPMENT",Y,108576.0,2016
CERTIFIED,"NETNAMES USA, INC",SALES MANAGERS,"HEAD OF NEW BUSINESS, US WEST COAST",Y,118331.0,2016
CERTIFIED,HUDSON WINE BROKERS LLC,SALES MANAGERS,NATIONAL SALES MANAGER,N,53768.0,2016
WITHDRAWN,HUDSON WINE BROKERS LLC,SALES MANAGERS,NATIONAL SALES MANAGER,N,53768.0,2016
CERTIFIED,TIGER PISTOL,SALES MANAGERS,"DIRECTOR, PARTNER MANAGEMENT",Y,89523.0,2016
CERTIFIED,AUSTRALIAN BAKERY CAFE LLC,SALES MANAGERS,SALES/BUSINESS DEVELOPMENT MANAGER,N,64833.6,2016
CERTIFIED,"EQUINIX, INC.",SALES MANAGERS,GLOBAL ACCOUNT MANAGER,Y,118331.0,2016
CERTIFIED,ANSARADA USA INC.,SALES MANAGERS,SALES MANAGER USA,Y,138757.0,2016
CERTIFIED,ADOBE SYSTEMS INCORPORATED,SALES MANAGERS,GLOBAL DIRECTOR OF DELIVERY AND SALES,Y,165568.0,2016
CERTIFIED,"IMPERVA, INC.",SALES MANAGERS,"DIRECTOR, INSIDE SALES AND SALES DEVELOPMENT",Y,118331.0,2016
CERTIFIED,"NEGOCIANTS USA, INC",SALES MANAGERS,NATIONAL SALES MANAGER,Y,108930.0,2016
CERTIFIED,"SITO MOBILE SOLUTIONS, INC.",SALES MANAGERS,SENIOR DIRECTOR (WEST COAST SALES),Y,89877.0,2016
CERTIFIED,"EQUINIX, INC.",SALES MANAGERS,GLOBAL ACCOUNT MANAGER,Y,118331.0,2016
CERTIFIED,QANTAS AIRWAYS LTD,SALES MANAGERS,SALES DEVELOPMENT MANAGER,N,53768.0,2016
CERTIFIED,"OZTENT USA, INC.",SALES MANAGERS,U.S. BUSINESS DEVELOPMENT MANAGER,Y,126131.0,2016
DENIED,ELIGHTERS MANAGEMENT INC,SALES MANAGERS,SALES MANAGER,N,61602.0,2016
CERTIFIED,"HAWAIIAN AIRLINES, INC.",SALES MANAGERS,"SENIOR VICE PRESIDENT, SALES & ALLIANCES",Y,98134.0,2016
CERTIFIED,"NUNHEMS USA, INC",SALES MANAGERS,ACCOUNT MANAGER,Y,91520.0,2016
CERTIFIED,ELIGHTERS MANAGEMENT INC,SALES MANAGERS,SALES MANAGER,Y,75000.0,2016
CERTIFIED,ADOBE SYSTEMS INCORPORATED,SALES MANAGERS,"GLOBAL DIRECTOR, DELIVERY AND SALES",Y,165568.0,2016
DENIED,REDEYE APPS INC,SALES MANAGERS,PARTNER LEAD,Y,108930.0,2016
CERTIFIED,TEYS USA INC.,SALES MANAGERS,SALES MANAGER,Y,124571.0,2016
CERTIFIED,TEYS USA INC.,SALES MANAGERS,SALES MANAGER,Y,124571.0,2016
CERTIFIED,TELSTRA INCORPORATED,SALES MANAGERS,ACCOUNT DIRECTOR,Y,118331.0,2016
WITHDRAWN,"CISCO SYSTEMS, INC.",SALES MANAGERS,ACCOUNT MANAGER,Y,138757.0,2016
CERTIFIED,"GTT COMMUNICATIONS, INC.",SALES MANAGERS,SALE DIRECTOR,Y,108930.0,2016
CERTIFIED,"MAPR TECHNOLOGIES, INC.",SALES MANAGERS,TERRITORY SALES DIRECTOR,Y,93434.0,2016
CERTIFIED,VILLAGE GREEN GLOBAL INC,SALES MANAGERS,EXECUTIVE VICE PRESIDENT / DIRECTOR,Y,160368.0,2016
CERTIFIED,ETIHAD AIRWAYS PJSC,SALES MANAGERS,SALES MANAGER CHICAGO,Y,94557.0,2016
CERTIFIED,TEYS USA INC.,SALES MANAGERS,SALES MANAGER,Y,124571.0,2016
CERTIFIED,YELP INC.,SALES MANAGERS,"SENIOR MANAGER, ACCOUNT MANAGEMENT",Y,76253.0,2016
CERTIFIED,"PUMP SOLUTIONS USA, LLC",SALES MANAGERS,NATIONAL/INTERNATIONAL SALES MANAGER,Y,78083.0,2016
CERTIFIED,"IKEA U.S. WEST, INC.",SALES MANAGERS,HOME FURNISHINGS MANAGER,N,53768.0,2016
CERTIFIED,FRANK RECRUITMENT GROUP INC.,SALES MANAGERS,TECHNICAL RECRUITMENT TEAM LEADER,Y,118331.0,2016
CERTIFIED,FRANK RECRUITMENT GROUP INC.,SALES MANAGERS,TECHNICAL RECRUITMENT SPECIALIST,Y,76253.0,2016
CERTIFIED,FRANK RECRUITMENT GROUP INC.,SALES MANAGERS,TECHNICAL RECRUITMENT TEAM LEADER,Y,76253.0,2016
CERTIFIED,VIONIC GROUP LLC,SALES MANAGERS,"VICE PRESIDENT, MULTIMEDIA SALES",Y,149635.0,2016
CERTIFIED,"UNIVAR USA, INC.",SALES MANAGERS,STRATEGIC ACCOUNT DIRECTOR,Y,143478.0,2016
DENIED,BODY SCULPTURE CENTERS OF FLORIDA,SALES MANAGERS,SALES MANAGER,Y,73029.0,2016
CERTIFIED,BODY SCULPTURE CENTERS OF FLORIDA,SALES MANAGERS,SALES MANAGER,Y,73029.0,2016
CERTIFIED,ITSAVVY LLC,SALES MANAGERS,"SENIOR ACCOUNT EXECUTIVE, ADVANCED SOLUTIONS GROUP",Y,116375.0,2016
CERTIFIED,FRANK RECRUITMENT GROUP INC.,SALES MANAGERS,TECHNICAL RECRUITMENT TEAM LEADER,Y,93434.0,2016
CERTIFIED,"INVETECH, INC.",SALES MANAGERS,VICE PRESIDENT GLOBAL SALES (DIAGNOSTICS),Y,155272.0,2016
CERTIFIED,"MEDIAMATH, INC.",SALES MANAGERS,"MANAGING DIRECTOR, US",Y,184059.0,2016
CERTIFIED,"BAZAARVOICE, INC.",SALES MANAGERS,"SALES DIRECTOR, ADVERTISING",Y,93434.0,2016
CERTIFIED,"THE RUBICON PROJECT, INC.",SALES MANAGERS,SENIOR SALES DIRECTOR,Y,138757.0,2016
CERTIFIED,SILVERSEA CRUISES LTD (INC),SALES MANAGERS,"VP, BUSINESS ANALYTICS-AMERICAS",Y,161429.0,2016
CERTIFIED,VIOSKI MANUFACTURING LLC,SALES MANAGERS,DIRECTOR OF SALES,N,53768.0,2016
CERTIFIED,MOI FOODS U.S.A. INC.,SALES MANAGERS,GENERAL SALES MANAGER,Y,96574.0,2016
CERTIFIED,CROSBY STREET HOTEL LLC,SALES MANAGERS,DIRECTOR OF SALES - NORTH AMERICA,Y,93434.0,2016
CERTIFIED,"ARREDONDO, WIGGINTON & ASSOCIATES, INC.",SALES MANAGERS,SALES MANAGER,N,53768.0,2016
CERTIFIED,MICROSOFT CORPORATION,SALES MANAGERS,SENIOR DIRECTOR CHANNEL SALES OEM,Y,154190.0,2016
CERTIFIED,"SITO MOBILE SOLUTIONS, INC.",SALES MANAGERS,SENIOR DIRECTOR (WEST COAST SALES),Y,89877.0,2016
CERTIFIED,MAHARAM FABRIC CORPORATION,SALES MANAGERS,"MANAGER, NORTH AMERICAN SALES",Y,89523.0,2016
CERTIFIED,"DYSON, INC.",SALES MANAGERS,VICE PRESIDENT OF SALES,Y,154606.0,2016
CERTIFIED,THE APPOINTMENT GROUP LLC,SALES MANAGERS,TOURING TEAM SUPERVISOR,N,53768.0,2016
CERTIFIED,"SITO MOBILE, LTD",SALES MANAGERS,"VICE PRESIDENT, WESTERN SALES",Y,89877.0,2016
CERTIFIED,"SITO MOBILE, LTD",SALES MANAGERS,SENIOR DIRECTOR (WEST COAST SALES),Y,89877.0,2016
CERTIFIED,"THE RUBICON PROJECT, INC.",SALES MANAGERS,SENIOR SALES DIRECTOR,Y,138757.0,2016
CERTIFIED,"GOODMAN MANUFACTURING COMPANY, L.P.",SALES MANAGERS,"DIRECTOR, NORTH AMERICA SALES",Y,177840.0,2016
CERTIFIED,AGREEYA MOBILITY INC,SALES MANAGERS,SALES MANAGER,Y,171413.0,2016
CERTIFIED,AGREEYA MOBILITY INC,SALES MANAGERS,VP SALES,Y,171413.0,2016
CERTIFIED,MCKENZIE HOLLAND INC,SALES MANAGERS,SALES AND MARKETING MANAGER,Y,94016.0,2016
CERTIFIED,"MCKENZIE HOLLAND, INC",SALES MANAGERS,FIELD SALES MANAGER,N,60840.0,2016
CERTIFIED,WHITE MARK UNIVERSAL INC,SALES MANAGERS,MARKETING & SALES MANAGER,N,53768.0,2016
CERTIFIED,GOOGLE INC.,SALES MANAGERS,GLOBAL HEAD OF PERFORMANCE DISPLAY,Y,209310.0,2016
CERTIFIED,"MYRIAD GENETICS, INC.",SALES MANAGERS,DIRECTOR OF INTERNATIONAL SALES,Y,155272.0,2016
CERTIFIED,ARMS RELIABILITY ENGINEERS LLC,SALES MANAGERS,COMMERCIAL MANAGER,Y,115565.0,2016
CERTIFIED,"CUSTOM AMERICA, INC.",SALES MANAGERS,LATIN AMERICA AND MEXICO SALES DIRECTOR,Y,77272.0,2016
CERTIFIED,"STAR LED, LLC",SALES MANAGERS,SALES MANAGER,Y,73029.0,2016
CERTIFIED,CROSBY STREET HOTEL LLC,SALES MANAGERS,DIRECTOR OF SALES - NORTH AMERICA,Y,93434.0,2016
CERTIFIED,"MYRIAD GENETICS, INC.",SALES MANAGERS,DIRECTOR OF INTERNATIONAL SALES,Y,155272.0,2016
CERTIFIED,"BRONZED AUSSIE, LLC",SALES MANAGERS,SALES & MARKETING DIRECTOR,N,53768.0,2016
CERTIFIED,"FUZE, INC.",SALES MANAGERS,ENGAGEMENT MANAGER,Y,115565.0,2016
CERTIFIED,"DYSON, INC.",SALES MANAGERS,VICE PRESIDENT OF SALES,Y,154606.0,2016
CERTIFIED,"RUNGE, INC.",SALES MANAGERS,ACCOUNT DIRECTOR,Y,122574.0,2016
CERTIFIED,"STEVEN BROWN CATERERS, INC.",SALES MANAGERS,CATERING SALES MANAGER,Y,74500.0,2016
CERTIFIED,AMORE DEL AMERICA LLC,SALES MANAGERS,ACCOUNT MANAGER,N,64833.6,2016
CERTIFIED,"EQUINIX, INC.",SALES MANAGERS,"SR. MANAGER, SALES ENABLEMENT",Y,160389.0,2016
CERTIFIED-WITHDRAWN,"COMCAST CABLE COMMUNICATIONS, LLC",SALES MANAGERS,"VICE PRESIDENT, CUSTOMER EXPERIENCE",Y,185827.0,2016
CERTIFIED,ROKT CORPORATION,SALES MANAGERS,"VP, CLIENT RELATIONS",Y,89523.0,2016
CERTIFIED,"BK LYNN MANAGEMENT, LLC",SALES MANAGERS,AREA DIRECTOR OF REVENUE STRATEGY,Y,93434.0,2016
CERTIFIED,EVEDEN INC.,SALES MANAGERS,SALES MANAGER,Y,93434.0,2016
CERTIFIED,"T-RADIUS HOLDINGS, INC.",SALES MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,80725.0,2016
CERTIFIED,"COMSCORE, INC.",SALES MANAGERS,SALES DIRECTOR-MARKETING SOLUTIONS,Y,93434.0,2016
CERTIFIED,IBM CORPORATION,SALES MANAGERS,OFFERING MANAGER,Y,184059.0,2016
CERTIFIED,BANYAN HILLS TECHNOLOGIES INC,SALES MANAGERS,SALES MANAGER,Y,96574.0,2016
CERTIFIED,GLOBAL LIFE DISTRIBUTION (US) INC,SALES MANAGERS,HEAD OF SALES,N,67912.0,2016
CERTIFIED,"SNAPS MEDIA, INC.",SALES MANAGERS,VICE PRESIDENT SALES,Y,138757.0,2016
CERTIFIED,THE APPOINTMENT GROUP LLC,SALES MANAGERS,TEAM SUPERVISOR,N,53768.0,2016
CERTIFIED,MERE FOOTWEAR,SALES MANAGERS,BRAND/SALES MANAGER,N,60840.0,2016
CERTIFIED,"KIEFER SPECIALTY FLOORING, INC.",SALES MANAGERS,SALES MANAGER,N,63419.0,2016
CERTIFIED,"SPREDFAST, INC.",SALES MANAGERS,SALES DIRECTOR - EAST,Y,115565.0,2016
CERTIFIED,VISBE INC.,SALES MANAGERS,SALES MANAGER,N,52000.0,2016
CERTIFIED,GOOGLE INC.,SALES MANAGERS,GLOBAL HEAD OF PERFORMANCE DISPLAY,Y,209310.0,2016
CERTIFIED,MAGNUSON PRODUCTS LLC,SALES MANAGERS,"DIRECTOR, AFTERMARKET SALES & MARKETING",N,57824.0,2016
CERTIFIED,"TECHNICAL TRAINING, INC.",SALES MANAGERS,EXECUTIVE DIRECTOR,Y,152402.0,2016
CERTIFIED,GMC INC.,SALES MANAGERS,GLOBAL SALES MANAGER,Y,177840.0,2016
CERTIFIED,SALESOPS CENTRAL LLC,SALES MANAGERS,VICE PRESIDENT OF SALES,Y,118331.0,2016
CERTIFIED,MATRIX COMPOSITES & ENGINEERING US INC,SALES MANAGERS,REGIONAL SALES MANAGER - NORTH AMERICA,Y,143478.0,2016
CERTIFIED,EXSILIO CONSULTING INC,SALES MANAGERS,SALES & ACCOUNT MANAGER,N,60840.0,2016
CERTIFIED,"SOFTWARE WORX, INC",SALES MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,71926.0,2016
CERTIFIED,"T-RADIUS HOLDINGS, INC.",SALES MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,80725.0,2016
CERTIFIED,AOL ADVERTISING INC.,SALES MANAGERS,PLATFORM SALES-AGENCY TRADING DESK,Y,150600.0,2016
CERTIFIED,"SPREDFAST, INC.",SALES MANAGERS,SALES DIRECTOR - EAST,Y,115565.0,2016
CERTIFIED,NEXTVR INC.,SALES MANAGERS,"VP, PARTNERSHIPS",Y,229382.0,2016
CERTIFIED-WITHDRAWN,GLOBAL LIFE DISTRIBUTION (US) INC,SALES MANAGERS,HEAD OF SALES,N,67912.0,2016
CERTIFIED,"BK LYNN MANAGEMENT, LLC",SALES MANAGERS,AREA DIRECTOR OF REVENUE STRATEGY,Y,93434.0,2016
CERTIFIED,"BELLINGER HOUSE USA, LLC",SALES MANAGERS,REGIONAL SALES MANAGER (CARBON FIBER EYEWEAR),N,50627.2,2016
CERTIFIED,NEGOCIANTS USA INC,SALES MANAGERS,SALES MANAGER,Y,73819.0,2016
CERTIFIED,"DHL EXPRESS (USA), INC.",SALES MANAGERS,SENIOR DIRECTOR OF FIELD SALES,Y,161054.0,2016
WITHDRAWN,"BELLINGER HOUSE USA, LLC",SALES MANAGERS,REGIONAL SALES MANAGER (CARBON FIBER EYEWEAR),N,50627.2,2016
WITHDRAWN,"BELLINGER HOUSE USA, LLC",SALES MANAGERS,REGIONAL SALES MANAGER (CARBON FIBER EYEWEAR),N,50627.2,2016
WITHDRAWN,"BELLINGER HOUSE USA, LLC",SALES MANAGERS,REGIONAL SALES MANAGER (CARBON FIBER EYEWEAR),N,50627.2,2016
CERTIFIED,"BELLINGER HOUSE USA, LLC",SALES MANAGERS,REGIONAL SALES MANAGER (CARBON FIBER EYEWEAR),N,50627.2,2016
DENIED,OCEAN INSTITUTE,SALES MANAGERS,MANAGER OF OUTSIDE SALES,N,60258.0,2016
CERTIFIED,ACADIAN CROSSING CONSUMER PRODUCTS,SALES MANAGERS,SALES DEVELOPMENT MANAGER,Y,171725.0,2016
CERTIFIED,NATIONSWELL LLC,SALES MANAGERS,SALES MANAGER,Y,95285.0,2016
CERTIFIED,OCEAN INSTITUTE,SALES MANAGERS,MANAGER OF OUTSIDE SALES,N,60258.0,2016
CERTIFIED,VIONIC GROUP LLC,SALES MANAGERS,EXECUTIVE VICE PRESIDENT SALES,Y,200325.0,2016
CERTIFIED,LTH RETAIL HOLDING LLC,SALES MANAGERS,"DISTRICT MANAGER, EAST COAST",Y,141315.0,2016
CERTIFIED,VESTA TRANSPORTABLE HOMES GROUP LLC,SALES MANAGERS,SALES MANAGERS,N,60778.0,2016
CERTIFIED,"GOSNOW, INC.",SALES MANAGERS,HEAD OF SALES,Y,159224.0,2016
CERTIFIED,THE HOMASOTE COMPANY,SALES MANAGERS,SALES MANAGER,Y,93475.0,2016
CERTIFIED,ADSTREAM NORTH AMERICA INC.,SALES MANAGERS,BUSINESS DEVELOPMENT DIRECTOR,Y,95285.0,2016
CERTIFIED,NEGOCIANTS USA INC,SALES MANAGERS,NATIONAL SALES MANAGER,Y,110989.0,2016
CERTIFIED,"SNAPS MEDIA, INC.",SALES MANAGERS,VICE PRESIDENT OF CLIENT SERVICES,Y,187325.0,2016
CERTIFIED,"SWYFT, INC.",SALES MANAGERS,VP MARKETING,Y,74214.0,2016
CERTIFIED,THEORY LLC,SALES MANAGERS,"DISTRICT MANAGER, EAST COAST",Y,141315.0,2016
CERTIFIED,"CAPSTONE, LLC",SALES MANAGERS,SALES MANAGER,Y,70221.0,2016
DENIED,JUSTPREMIUM INC,SALES MANAGERS,SR SALES MANAGER,Y,95285.0,2016
CERTIFIED,"GALLAGHER NORTH AMERICA, INC.",SALES MANAGERS,TECHNICAL SALES MANAGER FOR NORTH AND SOUTH AMERIC,Y,156686.0,2016
CERTIFIED,SIDELINE MD,SALES MANAGERS,NATIONAL SALES DIRECTOR AND VP GLOBAL SALES,Y,90376.0,2016
CERTIFIED,"GOSNOW, INC.",SALES MANAGERS,HEAD OF SALES,Y,127400.0,2016
CERTIFIED,"BELLINGER HOUSE USA, LLC",SALES MANAGERS,REGIONAL SALES MANAGER (CARBON FIBER EYEWEAR),N,50627.2,2016
CERTIFIED,JUSTPREMIUM INC,SALES MANAGERS,SR SALES MANAGER,Y,95285.0,2016
CERTIFIED,"SWIFT BEEF COMPANY, A JBS USA SUBSIDIARY",SALES MANAGERS,PREMIUM PROGRAMS MANAGER,Y,70866.0,2016
CERTIFIED,"FUTURE DIAL, INC.",SALES MANAGERS,SALES DEVELOPMENT MANAGER,Y,72030.0,2016
DENIED,"GALLAGHER NORTH AMERICA, INC.",SALES MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,156686.0,2016
CERTIFIED,IPASS INC.,SALES MANAGERS,TECHNICAL SALES MANAGER,Y,74214.0,2016
CERTIFIED,"GALLAGHER NORTH AMERICA, INC.",SALES MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,156686.0,2016
CERTIFIED,"BUNGE OILS, INC.",SALES MANAGERS,"VICE PRESIDENT, INDUSTRIAL FOOD SALES",Y,103397.0,2016
CERTIFIED,"RINGCENTRAL, INC.",SALES MANAGERS,ACCOUNT EXECUTIVE - ENTERPRISE,Y,74214.0,2016
CERTIFIED,"GEODIS USA, INC.",SALES MANAGERS,TRADE LANE MANAGER - AUSTRALIA,N,55037.0,2016
CERTIFIED,"TRONC, INC.",SALES MANAGERS,"ANALYST, YIELD MANAGEMENT SR.",N,55037.0,2016
DENIED,TRIOWAVE TECHNOLOGIES,SALES MANAGERS,SALES AND MARKETING MANAGER,Y,70637.0,2016
CERTIFIED,PAGEUP PEOPLE INC.,SALES MANAGERS,SENIOR VICE PRESIDENT OF SALES - NORTH AMERICA,Y,141315.0,2016
CERTIFIED,"SCHNEIDER ELECTRIC BUILDINGS AMERICAS, INC.",SALES MANAGERS,ACCOUNT MANAGER,N,60258.0,2016
CERTIFIED,"ALCON LABORATORIES, INC.",SALES MANAGERS,CLINICAL ACCOUNT MANAGER,Y,72634.0,2016
CERTIFIED,THE PENINSULA CHICAGO,SALES MANAGERS,REGIONAL DIRECTOR OF SALES,N,63856.0,2016
CERTIFIED,MORGANS HOTEL GROUP MANAGEMENT LLC,SALES MANAGERS,"REGIONAL DIRECTOR OF LEISURE SALES, EASTERN REGION",Y,93434.0,2016
WITHDRAWN,"WIKIMEDIA FOUNDATION, INC.",PUBLIC RELATIONS AND FUNDRAISING MANAGERS,SENIOR DIRECTOR OF GRANTMAKING,Y,108784.0,2016
CERTIFIED-WITHDRAWN,BANK OF AMERICA N.A.,PUBLIC RELATIONS AND FUNDRAISING MANAGERS,SVP; COMMUNICATIONS EXEC,Y,150405.0,2016
CERTIFIED-WITHDRAWN,DARTMOUTH COLLEGE,PUBLIC RELATIONS AND FUNDRAISING MANAGERS,"DIRECTOR, PARTNER RELATIONS",Y,100048.0,2016
CERTIFIED-WITHDRAWN,"JPPA PHARMACY, INC.",PUBLIC RELATIONS AND FUNDRAISING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,98696.0,2016
